0.715678322388431181755308330139087047427892684936523437500, -0.101244145839867662195477038267199532128870487213134765625, 0.173611242290360928697268150244781281799077987670898437500, 0.841193707340364776881003194830555003136396408081054687500, 0.169987911576335609664667458673648070544004440307617187500, 0.367945175341391761403286864151596091687679290771484375000
0.640832839986732308301675686834641965106129646301269531250, -0.083290562155666360288908123266082839109003543853759765625, 0.230503141007858500244331878548109671100974082946777343750, 0.835166773037763141007694400741456774994730949401855468750, 0.187941495260536911571236373674764763563871383666992187500, 0.356018525959792095370026743239577626809477806091308593750
0.697217244573464983714572440476331394165754318237304687500, -0.055467319377924491352604974281348404474556446075439453125, 0.146295493643383955895131975921685807406902313232421875000, 0.822732629525398578840267305167799349874258041381835937500, 0.215764738038278780507539522659499198198318481445312500000, 0.340629426694414788601150689828500617295503616333007812500
0.668148588633709281103811861157737439498305320739746093750, -0.129067388617609531131780187251933966763317584991455078125, 0.248964218822824698285067768210865324363112449645996093750, 0.862482521684740113809830575064552249386906623840332031250, 0.142164668798593740728364309688913635909557342529296875000, 0.374479603774758293410762632902333280071616172790527343750
0.738160861583873291469348743021328118629753589630126953125, -0.113512312058967869410341933189556584693491458892822265625, 0.163396869314019026198092632284897263161838054656982421875, 0.863676246535806886595043607712796074338257312774658203125, 0.157719745357235402449802563751291017979383468627929687500, 0.357730802365049858904111346191712073050439357757568359375
0.651047212963074210800851204794525983743369579315185546875, -0.071022395936566153074043228343725786544382572174072265625, 0.208020601812416390530291465665868599899113178253173828125, 0.845381146014105043506869918701340793631970882415771484375, 0.200209661479637118786101268597121816128492355346679687500, 0.333535986764349985655986330357336555607616901397705078125
0.719699783768907093428612853358572465367615222930908203125, -0.067735485597024698567469869203705457039177417755126953125, 0.136081120667042053395956457961801788769662380218505859375, 0.845215168720840688554307718050040421076118946075439453125, 0.203496571819178573292674627737142145633697509765625000000, 0.330415053718072886101975171868616598658263683319091796875
0.678362961610051183602987379117621458135545253753662109375, -0.116799222398509323916915292329576914198696613311767578125, 0.226481679627382588571027355328624253161251544952392578125, 0.872696894661082016309006093024436268024146556854248046875, 0.154432835017693947943229204611270688474178314208984375000, 0.351997064579316183696722220020092208869755268096923828125
0.760643400779315401183389155903569189831614494323730468750, -0.125780478278068076625206828111913637258112430572509765625, 0.153182496337677123698917114325013244524598121643066406250, 0.886158785731248996309084020595037145540118217468261718750, 0.145451579138135195234937668828933965414762496948242187500, 0.347516429388707956404935828231828054413199424743652343750
0.684484375457050334135011837588535854592919349670410156250, -0.110609362975161031050763682515025720931589603424072265625, 0.214170406357035145172851287043158663436770439147949218750, 0.809999760408983929260706702280003810301423072814941406250, 0.160622694441042240809380814425821881741285324096679687500, 0.408504339408065977878870000949973473325371742248535156250
